Source,Unique_ID,Ticker,Date,URL,Finance,Production,Reserves/M&A,Regulatory,Green Energy,OG Price,Returns
ProQuest,PQ-2290768719,XOM,2019-09-16,https://www.proquest.com/newspapers/stocks-watch-exxon-mobil-chevron-schlumberger/docview/2290768719/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Positive,0.015005485065027635
ProQuest,PQ-2292060661,XOM,2019-09-19,https://www.proquest.com/newspapers/exxon-puts-bass-strait-assets-on-block/docview/2292060661/se-2?accountid=7064,Negative,Negative,Negative,Neutral,Neutral,Positive,-0.006729087927896837
ProQuest,PQ-2293692170,XOM,2019-09-20,https://www.proquest.com/newspapers/lng-supply-transport-sector-exxonmobil-signs-deal/docview/2293692170/se-2?accountid=7064,Negative,Positive,Neutral,Neutral,Neutral,Negative,-0.0034564123577585093
ProQuest,PQ-2294518615,XOM,2019-09-21,https://www.proquest.com/newspapers/exxon-mobil-shell-among-groups-build-5-pakistan/docview/2294518615/se-2?accountid=7064,Positive,Positive,Neutral,Neutral,Neutral,Neutral,0.0006935457860779426
ProQuest,PQ-2294945255,XOM,2019-09-22,https://www.proquest.com/newspapers/oil-companies-pushed-address-climate-disagree-on/docview/2294945255/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Positive,Neutral,0.0006935457860779426
ProQuest,PQ-2295327228,XOM,2019-09-23,https://www.proquest.com/newspapers/future-finance-special-report-potentially-high/docview/2295327228/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,0.0006935457860779426
ProQuest,PQ-2295298802,XOM,2019-09-23,https://www.proquest.com/newspapers/potentially-high-cost-not-disclosing-esg-data/docview/2295298802/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,0.0006935457860779426
ProQuest,PQ-2297143627,XOM,2019-09-26,https://www.proquest.com/newspapers/if-exxon-chevron-go-shopping-here-are-companies/docview/2297143627/se-2?accountid=7064,Negative,Neutral,Positive,Neutral,Neutral,Positive,-0.005325921161195013
SEC Filings,SEC-3408819000013,XOM,2019-10-04,https://www.sec.gov/Archives/edgar/data/0000034088/000003408819000013/r8k041019.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.014563285181448782
ProQuest,PQ-2326721500,XOM,2019-10-12,https://www.proquest.com/newspapers/matrix-awarded-exxon-mobil-contract/docview/2326721500/se-2?accountid=7064,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,0.0028996289050504664
ProQuest,PQ-2323244712,XOM,2019-10-12,https://www.proquest.com/newspapers/exxon-prevails-over-new-york-climate-accounting/docview/2323244712/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Positive,Neutral,0.0028996289050504664
ProQuest,PQ-2323211159,XOM,2019-10-12,https://www.proquest.com/newspapers/exxon-mobil-got-win-climate-change-case-how/docview/2323211159/se-2?accountid=7064,Negative,Neutral,Negative,Negative,Neutral,Neutral,0.0028996289050504664
ProQuest,PQ-2323175805,XOM,2019-10-12,https://www.proquest.com/newspapers/exxon-found-not-guilty-fraud-climate-change/docview/2323175805/se-2?accountid=7064,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,0.0028996289050504664
ProQuest,PQ-2323117073,XOM,2019-10-12,https://www.proquest.com/newspapers/exxon-is-cleared-climate-change-accounting-case/docview/2323117073/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,0.0028996289050504664
ProQuest,PQ-2305090264,XOM,2019-10-14,https://www.proquest.com/newspapers/exxonmobil-india-lng-signs-mou-with-iocl/docview/2305090264/se-2?accountid=7064,Neutral,Neutral,Neutral,Positive,Positive,Neutral,0.0028996289050504664
ProQuest,PQ-2304783731,XOM,2019-10-14,https://www.proquest.com/newspapers/artificial-intelligence-special-report-tools-cut/docview/2304783731/se-2?accountid=7064,Negative,Positive,Neutral,Neutral,Neutral,Neutral,0.0028996289050504664
ProQuest,PQ-2304708249,XOM,2019-10-14,https://www.proquest.com/newspapers/oil-gas-companies-turn-ai-cut-costs-artificial/docview/2304708249/se-2?accountid=7064,Positive,Positive,Neutral,Neutral,Neutral,Neutral,0.0028996289050504664
ProQuest,PQ-2305548145,XOM,2019-10-15,https://www.proquest.com/newspapers/apple-boeing-exxon-facebook-micron-blame-earnings/docview/2305548145/se-2?accountid=7064,Negative,Negative,Neutral,Neutral,Neutral,Negative,0.003469004576026391
ProQuest,PQ-2305397458,XOM,2019-10-15,https://www.proquest.com/newspapers/iit-m-exxonmobil-5-year-pact-biofuels-research/docview/2305397458/se-2?accountid=7064,Positive,Positive,Neutral,Positive,Positive,Neutral,0.003469004576026391
ProQuest,PQ-2305397248,XOM,2019-10-15,https://www.proquest.com/newspapers/exxonmobil-pact-with-indianoil-natgas-supply/docview/2305397248/se-2?accountid=7064,Neutral,Neutral,Neutral,Positive,Neutral,Neutral,0.003469004576026391
ProQuest,PQ-2305320046,XOM,2019-10-15,https://www.proquest.com/newspapers/exxonmobil-ioc-ink-natural-gas-pact-companies/docview/2305320046/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Positive,Neutral,0.003469004576026391
ProQuest,PQ-2305680115,XOM,2019-10-16,https://www.proquest.com/newspapers/ongc-exxon-mobil-may-jointly-bid-blocks/docview/2305680115/se-2?accountid=7064,Neutral,Positive,Positive,Neutral,Neutral,Neutral,-0.017141887577051595
ProQuest,PQ-2305658615,XOM,2019-10-16,https://www.proquest.com/newspapers/ongc-ties-up-with-exxonmobil-technology-joint/docview/2305658615/se-2?accountid=7064,Neutral,Positive,Positive,Neutral,Neutral,Neutral,-0.017141887577051595
ProQuest,PQ-2305609179,XOM,2019-10-16,https://www.proquest.com/newspapers/exxonmobil-indian-oil-corporation-ink-natural-gas/docview/2305609179/se-2?accountid=7064,Neutral,Neutral,Neutral,Positive,Positive,Neutral,-0.017141887577051595
ProQuest,PQ-2307218528,XOM,2019-10-21,https://www.proquest.com/newspapers/new-yorks-climate-show-trial-exxon-is-charged/docview/2307218528/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,0.016713386921040296
ProQuest,PQ-2307074883,XOM,2019-10-21,https://www.proquest.com/newspapers/exxons-climate-change-accounting-goes-on-trial/docview/2307074883/se-2?accountid=7064,Negative,Neutral,Negative,Negative,Negative,Neutral,0.016713386921040296
ProQuest,PQ-2307418748,XOM,2019-10-22,https://www.proquest.com/newspapers/climate-show-trial-exxon-is-charged-with-being/docview/2307418748/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,0.005091767959843896
ProQuest,PQ-2307303270,XOM,2019-10-22,https://www.proquest.com/newspapers/exxon-accounting-heads-court/docview/2307303270/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,0.005091767959843896
ProQuest,PQ-2307639649,XOM,2019-10-23,https://www.proquest.com/newspapers/stocks-watch-texas-instruments-caterpillar-exxon/docview/2307639649/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,0.009552873927430205
ProQuest,PQ-2307602228,XOM,2019-10-23,https://www.proquest.com/newspapers/exxon-misled-investors-court-told-oil-company/docview/2307602228/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,0.009552873927430205
ProQuest,PQ-2307536356,XOM,2019-10-23,https://www.proquest.com/newspapers/exxon-misled-investors-over-climate-change-court/docview/2307536356/se-2?accountid=7064,Negative,Neutral,Negative,Negative,Neutral,Neutral,0.009552873927430205
ProQuest,PQ-2307462451,XOM,2019-10-23,https://www.proquest.com/newspapers/united-states-exxon-accused-misleading-investors/docview/2307462451/se-2?accountid=7064,Negative,Neutral,Negative,Negative,Neutral,Neutral,0.009552873927430205
ProQuest,PQ-2308426775,XOM,2019-10-25,https://www.proquest.com/newspapers/facebook-apple-3-other-big-stocks-that-could/docview/2308426775/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.0023158694586780104
ProQuest,PQ-2308993013,XOM,2019-10-27,https://www.proquest.com/newspapers/apple-at-amp-t-ge-alphabet-other-stocks-investors/docview/2308993013/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.008808703601221102
ProQuest,PQ-2308970096,XOM,2019-10-27,https://www.proquest.com/newspapers/facebook-apple-3-other-big-stocks-reporting/docview/2308970096/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.008808703601221102
ProQuest,PQ-2309532176,XOM,2019-10-28,https://www.proquest.com/newspapers/where-attorney-general-works-after-leaving-office/docview/2309532176/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.008808703601221102
ProQuest,PQ-2309248881,XOM,2019-10-28,https://www.proquest.com/newspapers/facebook-apple-3-other-big-stocks-reporting/docview/2309248881/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.008808703601221102
ProQuest,PQ-2396369637,XOM,2019-10-29,https://www.proquest.com/newspapers/heres-why-one-analyst-thinks-youtube-could-be/docview/2396369637/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.0029139209799419197
ProQuest,PQ-2311462004,XOM,2019-10-29,https://www.proquest.com/newspapers/preparing-tax-season-with-loss-selling/docview/2311462004/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.0029139209799419197
ProQuest,PQ-2310494654,XOM,2019-10-30,https://www.proquest.com/newspapers/tillerson-takes-stand-exxon-climate-trial-oil/docview/2310494654/se-2?accountid=7064,Negative,Neutral,Neutral,Positive,Neutral,Neutral,-0.010520036559815038
ProQuest,PQ-2310215022,XOM,2019-10-30,https://www.proquest.com/newspapers/mukesh-ambanis-ril-becomes-sixth-largest-global/docview/2310215022/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.010520036559815038
ProQuest,PQ-2310889213,XOM,2019-10-31,https://www.proquest.com/newspapers/exxon-didnt-mislead-investors-former-ceo-tells/docview/2310889213/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,-0.0022150950596410146
ProQuest,PQ-2310292620,XOM,2019-10-31,https://www.proquest.com/newspapers/united-states-department-energy-awards-strategic/docview/2310292620/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.0022150950596410146
ProQuest,PQ-2288038219,XOM,2019-11-09,https://www.proquest.com/newspapers/exxon-mobil-stock-is-suddenly-on-winning-streak/docview/2288038219/se-2?accountid=7064,Positive,Neutral,Positive,Neutral,Neutral,Positive,-0.006076146738947075
ProQuest,PQ-2287923829,XOM,2019-11-09,https://www.proquest.com/newspapers/stocks-watch-charles-schwab-gamestop-lovesac/docview/2287923829/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Positive,-0.006076146738947075
ProQuest,PQ-2303627043,XOM,2019-11-10,https://www.proquest.com/newspapers/who-willed-electric-car-china-heres-why-vehicles/docview/2303627043/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Negative,Neutral,-0.006076146738947075
ProQuest,PQ-2313418049,XOM,2019-11-11,https://www.proquest.com/newspapers/saudi-aramcos-ipo-prospectus-is-missing-key/docview/2313418049/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,-0.006076146738947075
ProQuest,PQ-2313311381,XOM,2019-11-11,https://www.proquest.com/newspapers/esg-funds-enjoy-record-inflows-still-back-big-oil/docview/2313311381/se-2?accountid=7064,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,-0.006076146738947075
ProQuest,PQ-2395334486,XOM,2019-11-12,https://www.proquest.com/newspapers/apple-just-got-dethroned-as-worlds-most-valuable/docview/2395334486/se-2?accountid=7064,Positive,Positive,Neutral,Neutral,Neutral,Neutral,-0.013789981254738293
ProQuest,PQ-2335373659,XOM,2019-11-12,https://www.proquest.com/newspapers/exxonmobil-wins-climate-change-fraud-trial/docview/2335373659/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,-0.013789981254738293
ProQuest,PQ-2324684049,XOM,2019-11-12,https://www.proquest.com/newspapers/exxon-prevails-climate-case-judge-finds-no/docview/2324684049/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Positive,Neutral,-0.013789981254738293
ProQuest,PQ-2323364655,XOM,2019-11-12,https://www.proquest.com/newspapers/1-600-price-target-gold-two-more-numbers-know/docview/2323364655/se-2?accountid=7064,Neutral,Neutral,Positive,Positive,Neutral,Neutral,-0.013789981254738293
ProQuest,PQ-2323315275,XOM,2019-11-12,https://www.proquest.com/newspapers/exxon-is-cleared-fraud-allegation/docview/2323315275/se-2?accountid=7064,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,-0.013789981254738293
ProQuest,PQ-2323314949,XOM,2019-11-12,https://www.proquest.com/newspapers/new-yorks-stranded-exxon-case/docview/2323314949/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,-0.013789981254738293
ProQuest,PQ-2323229714,XOM,2019-11-12,https://www.proquest.com/newspapers/exxon-mobil-got-win-climate-change-case-how/docview/2323229714/se-2?accountid=7064,Neutral,Neutral,Negative,Negative,Neutral,Neutral,-0.013789981254738293
ProQuest,PQ-2323221766,XOM,2019-11-12,https://www.proquest.com/newspapers/new-yorks-stranded-exxon-case-judge-eviscerates/docview/2323221766/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,-0.013789981254738293
ProQuest,PQ-2314015676,XOM,2019-11-13,https://www.proquest.com/newspapers/why-saudi-aramco-should-trade-at-discount-exxon/docview/2314015676/se-2?accountid=7064,Negative,Neutral,Positive,Negative,Neutral,Neutral,-0.008216875477227159
ProQuest,PQ-2314045261,XOM,2019-11-14,https://www.proquest.com/newspapers/world-exxon-mobil-oil-giant-prosecuted-over/docview/2314045261/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Negative,Negative,-0.004360343643443176
ProQuest,PQ-2316821818,XOM,2019-11-22,https://www.proquest.com/newspapers/moodys-downgrades-exxons-credit-outlook-on-cash/docview/2316821818/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Negative,Neutral,-0.004305962701659616
ProQuest,PQ-2316790860,XOM,2019-11-22,https://www.proquest.com/newspapers/exxon-is-one-most-innovative-companies-still/docview/2316790860/se-2?accountid=7064,Positive,Positive,Neutral,Neutral,Positive,Positive,-0.004305962701659616
ProQuest,PQ-2316753407,XOM,2019-11-23,https://www.proquest.com/newspapers/exxon-png-stand-off-thwarts-oil-search-lng/docview/2316753407/se-2?accountid=7064,Negative,Negative,Neutral,Neutral,Neutral,Neutral,-0.006631065883744625
ProQuest,PQ-2317510708,XOM,2019-11-25,https://www.proquest.com/newspapers/management-top-250-special-report-exxon-excels-at/docview/2317510708/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Positive,-0.006631065883744625
ProQuest,PQ-2318912446,XOM,2019-11-27,https://www.proquest.com/newspapers/these-7-companies-paid-out-most-dividends-thats/docview/2318912446/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,-0.0005819052113850143
ProQuest,PQ-2331003355,XOM,2019-11-28,https://www.proquest.com/newspapers/exxon-jolt-as-rating-agencies-embark-on-green/docview/2331003355/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Negative,Neutral,-0.008613367402890981
ProQuest,PQ-2256171063,XOM,2019-12-07,https://www.proquest.com/newspapers/chevron-conocophillips-are-2-best-oil-stocks/docview/2256171063/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,-0.008613367402890981
ProQuest,PQ-2304047777,XOM,2019-12-10,https://www.proquest.com/newspapers/exchange-heard-on-street-electric-vehicles-dirty/docview/2304047777/se-2?accountid=7064,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,-0.008613367402890981
ProQuest,PQ-2312931226,XOM,2019-12-11,https://www.proquest.com/newspapers/municipal-securities-trading-fell-third-quarter/docview/2312931226/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.001448022135447924
ProQuest,PQ-2327697799,XOM,2019-12-12,https://www.proquest.com/newspapers/correction/docview/2327697799/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.020011544094424405
ProQuest,PQ-2327620821,XOM,2019-12-17,https://www.proquest.com/newspapers/climate-change-lawsuit-debacle-new-york-judge/docview/2327620821/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Negative,Neutral,-0.004571515027018247
ProQuest,PQ-2327801858,XOM,2019-12-18,https://www.proquest.com/newspapers/climate-change-lawsuit-debacle/docview/2327801858/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Neutral,0.0027267275802189683
ProQuest,PQ-2329798649,XOM,2019-12-23,https://www.proquest.com/newspapers/2-oil-field-announcements-show-things-are/docview/2329798649/se-2?accountid=7064,Positive,Positive,Positive,Neutral,Neutral,Positive,0.005004138254426138
ProQuest,PQ-2330587115,XOM,2019-12-26,https://www.proquest.com/newspapers/best-worst-company-stocks-dow-this-year/docview/2330587115/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,0.001571088742568838
ProQuest,PQ-2330576904,XOM,2019-12-26,https://www.proquest.com/newspapers/exxon-mobil-stock-was-out-step-with-energy/docview/2330576904/se-2?accountid=7064,Negative,Positive,Neutral,Negative,Neutral,Neutral,0.001571088742568838
ProQuest,PQ-2330836123,XOM,2019-12-27,https://www.proquest.com/newspapers/best-worst-company-stocks-dow-this-year/docview/2330836123/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,-0.003422161563868653
ProQuest,PQ-2330797032,XOM,2019-12-27,https://www.proquest.com/newspapers/state-tax-red-tape-ideological-prosecution-what/docview/2330797032/se-2?accountid=7064,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,-0.003422161563868653
ProQuest,PQ-2330936284,XOM,2019-12-28,https://www.proquest.com/newspapers/state-tax-red-tape-ideological-prosecution/docview/2330936284/se-2?accountid=7064,Neutral,Neutral,Neutral,Negative,Neutral,Neutral,-0.005866282247646626
ProQuest,PQ-2331269531,XOM,2019-12-30,https://www.proquest.com/newspapers/exxonmobil-acquires-land-big-egypt-exploration/docview/2331269531/se-2?accountid=7064,Positive,Neutral,Positive,Neutral,Neutral,Neutral,-0.005866282247646626
ProQuest,PQ-2331242810,XOM,2019-12-30,https://www.proquest.com/newspapers/best-worst-company-stocks-dow-this-year/docview/2331242810/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.005866282247646626
ProQuest,PQ-2331509547,XOM,2019-12-31,https://www.proquest.com/newspapers/best-worst-company-stocks-dow-this-year/docview/2331509547/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,0.004317737388291443
ProQuest,PQ-2391980750,XOM,2020-01-01,https://www.proquest.com/newspapers/exxonmobil-secures-egypt-offshore-block/docview/2391980750/se-2?accountid=7064,Neutral,Neutral,Positive,Neutral,Neutral,Neutral,0.016050576622331114
Investment Research,IR-4787,XOM,2020-01-02,,Neutral,Positive,Positive,Neutral,Neutral,Negative,0.016050576622331114
ProQuest,PQ-2349771591,XOM,2020-01-02,https://www.proquest.com/newspapers/exxon-mobils-q4-earnings-hit-5-7bn-on-norway/docview/2349771591/se-2?accountid=7064,Positive,Positive,Positive,Neutral,Neutral,Neutral,0.016050576622331114
ProQuest,PQ-2349118518,XOM,2020-01-02,https://www.proquest.com/newspapers/exchange-exxons-growth-plan-fails-boost-profits/docview/2349118518/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Negative,0.016050576622331114
ProQuest,PQ-2384779735,XOM,2020-01-04,https://www.proquest.com/newspapers/exxonmobil-technology-create-135-new-jobs/docview/2384779735/se-2?accountid=7064,Positive,Positive,Neutral,Positive,Positive,Neutral,-0.00818416618208928
ProQuest,PQ-2397129122,XOM,2020-01-05,https://www.proquest.com/newspapers/exxonmobil-tumbles-after-oil-market-chaos-drives/docview/2397129122/se-2?accountid=7064,Neutral,Negative,Negative,Neutral,Neutral,Negative,-0.00818416618208928
ProQuest,PQ-2396988654,XOM,2020-01-05,https://www.proquest.com/newspapers/exxon-heavy-lies-dividend-crown-has-raised/docview/2396988654/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,-0.00818416618208928
ProQuest,PQ-2396875981,XOM,2020-01-05,https://www.proquest.com/newspapers/exxon-stock-is-slipping-on-mixed-earnings/docview/2396875981/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,-0.00818416618208928
ProQuest,PQ-2396703308,XOM,2020-01-05,https://www.proquest.com/newspapers/exxon-posts-first-loss-decades-as-oil-giants/docview/2396703308/se-2?accountid=7064,Negative,Neutral,Neutral,Negative,Neutral,Negative,-0.00818416618208928
ProQuest,PQ-2396295080,XOM,2020-01-05,https://www.proquest.com/newspapers/exxonmobil-digs-lengthy-tax-dispute/docview/2396295080/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Neutral,-0.00818416618208928
SEC Filings,SEC-3408820000035,XOM,2020-01-05,https://www.sec.gov/Archives/edgar/data/0000034088/000003408820000035/r8k050120.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.00818416618208928
Earnings Call Presentations,EP-312,XOM,2020-01-05,,Neutral,Positive,Neutral,Positive,Neutral,Negative,-0.00818416618208928
Earnings Call Q&A,EQ-312,XOM,2020-01-05,,Neutral,Negative,Neutral,Neutral,Neutral,Negative,-0.00818416618208928
ProQuest,PQ-2419102873,XOM,2020-01-07,https://www.proquest.com/newspapers/sell-exxon-stock-ahead-earnings-buy-chevron/docview/2419102873/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Neutral,-0.00818416618208928
ProQuest,PQ-2418937872,XOM,2020-01-07,https://www.proquest.com/newspapers/exxon-resists-asset-write-downs-critics-say/docview/2418937872/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,-0.00818416618208928
Investment Research,IR-4542,XOM,2020-01-08,,Negative,Neutral,Neutral,Negative,Neutral,Negative,-0.015080307258767855
ProQuest,PQ-2429380975,XOM,2020-01-08,https://www.proquest.com/newspapers/exchange-heard-on-street-costs-exxons-dividend/docview/2429380975/se-2?accountid=7064,Negative,Negative,Neutral,Neutral,Neutral,Negative,-0.015080307258767855
ProQuest,PQ-2438859392,XOM,2020-01-09,https://www.proquest.com/newspapers/exiles-on-wall-street-are-worth-look-investors/docview/2438859392/se-2?accountid=7064,Positive,Neutral,Neutral,Neutral,Neutral,Neutral,0.0076557061118718295
ProQuest,PQ-2447713435,XOM,2020-01-10,https://www.proquest.com/newspapers/exxons-role-guyana-deepens-as-government-approves/docview/2447713435/se-2?accountid=7064,Negative,Positive,Positive,Neutral,Neutral,Negative,-0.008887650026365823
ProQuest,PQ-2447565139,XOM,2020-01-10,https://www.proquest.com/newspapers/exxon-offers-disappointing-preview-earnings/docview/2447565139/se-2?accountid=7064,Negative,Negative,Neutral,Neutral,Neutral,Neutral,-0.008887650026365823
SEC Filings,SEC-3408820000081,XOM,2020-01-10,https://www.sec.gov/Archives/edgar/data/0000034088/000003408820000081/r8k100120.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.008887650026365823
ProQuest,PQ-2462670688,XOM,2020-01-11,https://www.proquest.com/newspapers/exxonmobil-plans-reduction-us-staffing-levels/docview/2462670688/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.009545887307843559
ProQuest,PQ-2474392357,XOM,2020-01-12,https://www.proquest.com/newspapers/exxon-slashes-capex-plans-will-write-off-assets/docview/2474392357/se-2?accountid=7064,Negative,Negative,Negative,Neutral,Neutral,Negative,0.009545887307843559
ProQuest,PQ-2465901936,XOM,2020-01-12,https://www.proquest.com/newspapers/imperial-oil-take-up-1-2b-charge-on-oilsands/docview/2465901936/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.009545887307843559
ProQuest,PQ-2465821388,XOM,2020-01-12,https://www.proquest.com/newspapers/exxon-is-retrenching-top-executive-defends/docview/2465821388/se-2?accountid=7064,Negative,Positive,Negative,Neutral,Neutral,Neutral,0.009545887307843559
ProQuest,PQ-2465669543,XOM,2020-01-12,https://www.proquest.com/newspapers/business-news-as-oil-surges-energy-firms-weather/docview/2465669543/se-2?accountid=7064,Negative,Negative,Negative,Neutral,Neutral,Neutral,0.009545887307843559
ProQuest,PQ-2465669525,XOM,2020-01-12,https://www.proquest.com/newspapers/exxon-cuts-costs-assets-value/docview/2465669525/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Negative,0.009545887307843559
SEC Filings,SEC-3408820000095,XOM,2020-01-12,https://www.sec.gov/Archives/edgar/data/0000034088/000003408820000095/xom-20201124.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.009545887307843559
ProQuest,PQ-2336163266,XOM,2020-01-13,https://www.proquest.com/newspapers/business-news-exxon-weighs-sale-some-african/docview/2336163266/se-2?accountid=7064,Negative,Neutral,Negative,Neutral,Neutral,Neutral,0.009545887307843559
ProQuest,PQ-2339835547,XOM,2020-01-17,https://www.proquest.com/newspapers/schlumberger-plans-u-s-pullback-as-shale-oil/docview/2339835547/se-2?accountid=7064,Negative,Negative,Negative,Neutral,Neutral,Neutral,-0.0037779870133390903
Investment Research,IR-4807,XOM,2020-01-18,,Positive,Neutral,Positive,Neutral,Neutral,Neutral,-0.006739688435739466
ProQuest,PQ-2340167368,XOM,2020-01-18,https://www.proquest.com/newspapers/exchange-schlumberger-pare-u-s-operations/docview/2340167368/se-2?accountid=7064,Negative,Negative,Neutral,Neutral,Neutral,Neutral,-0.006739688435739466
ProQuest,PQ-2343437031,XOM,2020-01-24,https://www.proquest.com/newspapers/png-exxon-moving-towards-lng-deal/docview/2343437031/se-2?accountid=7064,Negative,Neutral,Positive,Neutral,Neutral,Neutral,-0.006739688435739466
Investment Research,IR-4798,XOM,2020-01-25,,Neutral,Positive,Neutral,Neutral,Neutral,Neutral,-0.023823767478367563
ProQuest,PQ-2345949089,XOM,2020-01-27,https://www.proquest.com/newspapers/tesla-apple-boeing-amazon-other-stocks-investors/docview/2345949089/se-2?accountid=7064,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.023823767478367563
ProQuest,PQ-2346242803,XOM,2020-01-28,https://www.proquest.com/newspapers/exxon-stock-is-on-9-day-losing-streak/docview/2346242803/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Negative,-0.0013899970163683273
ProQuest,PQ-2348794401,XOM,2020-01-31,https://www.proquest.com/newspapers/exxon-stock-is-dropping-earnings-were/docview/2348794401/se-2?accountid=7064,Negative,Positive,Positive,Neutral,Neutral,Negative,-0.04121004756689417
ProQuest,PQ-2348757503,XOM,2020-01-31,https://www.proquest.com/newspapers/exxons-growth-gambit-failing-yield-higher-profits/docview/2348757503/se-2?accountid=7064,Negative,Neutral,Neutral,Neutral,Neutral,Negative,-0.04121004756689417
SEC Filings,SEC-3408820000011,XOM,2020-01-31,https://www.sec.gov/Archives/edgar/data/0000034088/000003408820000011/r8k013120.htm,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,-0.04121004756689417
Earnings Call Presentations,EP-305,XOM,2020-01-31,,Positive,Neutral,Positive,Neutral,Positive,Neutral,-0.04121004756689417
Earnings Call Q&A,EQ-305,XOM,2020-01-31,,Neutral,Positive,Neutral,Neutral,Neutral,Negative,-0.04121004756689417
