,Unique_ID,Ticker,Source,Date,Article Headline,Neutral,Positive,Negative
6081,PQ-2537293691,XOM,ProQuest,2021-06-06,Are Proxy Activists Doing Exxon Favor How Can Be,0.07028180360794067,0.08030400425195694,0.8494141697883606
6082,PQ-2537420768,XOM,ProQuest,2021-06-07,Businesses Brace More Climate Cases,0.059464300672213234,0.48209015528361004,0.45844555894533795
6083,PQ-2537420770,XOM,ProQuest,2021-06-07,Are Proxy Activists Doing Exxon Favor,0.07324907183647156,0.08012280613183975,0.8466281890869141
6084,PQ-2539121095,XOM,ProQuest,2021-06-09,Exxon Chevrons Pains Wont Easily Translate Gains,0.23137959651648998,0.40596314892172813,0.36265722662210464
6085,PQ-2539190206,XOM,ProQuest,2021-06-09,Exxonmobil Announces New Discovery At Longtail 3,0.39546193834394217,0.012388629838824272,0.5921494588255882
6086,PQ-2539449111,XOM,ProQuest,2021-06-10,Oil Pains Wont Easily Translate Gains While Exxon,0.19569572992622852,0.4739535413682461,0.33035073801875114
6087,PQ-2539860166,XOM,ProQuest,2021-06-11,Carbon Climate Change Amp Catalyst Leadership,0.11655679593483607,0.07803471852093935,0.8054084777832031
6088,PQ-2539904842,XOM,ProQuest,2021-06-11,Exxon Mobil Lost Bruising Board Battle Why Stock,0.6522984206676483,0.2714598625898361,0.07624174281954765
6089,PQ-2540027812,XOM,ProQuest,2021-06-12,Hedge Fund Manager Who Did Battle With Exxon Won,0.10625393465161323,0.13609191514551638,0.7576541662216186
6090,PQ-2540046220,XOM,ProQuest,2021-06-12,Exchange Man Who Battled Exxon Won Hedge Fund,0.08010139465332031,0.16576016657054424,0.7541384398937225
6091,PQ-2540423426,XOM,ProQuest,2021-05-15,Iss Piles On Pressure Exxon Board Overhaul Asia,0.36368510127067566,0.11658818274736404,0.5197266936302185
6092,PQ-2540424643,XOM,ProQuest,2021-05-15,Iss Piles On Pressure Exxon Board Overhaul Europe,0.36368510127067566,0.11658818274736404,0.5197266936302185
6093,PQ-2540427563,XOM,ProQuest,2021-05-15,Exxon Investor Revolt Looms As Proxy Advisers,0.19410434365272522,0.4170931577682495,0.38880246318876743
6094,PQ-2540428980,XOM,ProQuest,2021-05-15,Iss Piles On Pressure Exxon Board Overhaul Usa,0.36368510127067566,0.11658818274736404,0.5197266936302185
6095,PQ-2540764382,XOM,ProQuest,2021-06-15,Exxon Stock Could Rise 40 With Big Dividend,0.7483002245426178,0.10767653211951256,0.14402322471141815
6096,PQ-2542951398,XOM,ProQuest,2021-05-21,Exxon Censure Makes Sense,0.014817094430327415,0.9465100169181824,0.03867291286587715
6097,PQ-2543700151,XOM,ProQuest,2021-06-22,Engine No 1 Firm That Shook Up Exxons Board Is,0.11571906507015228,0.01069639716297388,0.8735845685005188
6098,PQ-2543901239,XOM,ProQuest,2021-06-22,Exxon Cull U S White Collar Workforce Energy Cost,0.014266680926084518,0.9594667553901672,0.0262665506452322
6099,PQ-2544335234,XOM,ProQuest,2021-05-25,Exxonmobil Faces Winds Change As Climate Battle,0.18444573506712914,0.4794324239095052,0.3361218757927418
6100,PQ-2545003804,XOM,ProQuest,2021-05-27,Climate Pressure Rises On Big Oil After Setbacks,0.23259692639112473,0.07605113461613655,0.6913519501686096
6101,PQ-2545441616,XOM,ProQuest,2021-05-29,Total Exxon Climate Dissent Europe Region,0.0625750869512558,0.764864981174469,0.1725599467754364
6102,PQ-2545444747,XOM,ProQuest,2021-05-29,Total Exxon Climate Dissent Usa Region,0.0625750869512558,0.764864981174469,0.1725599467754364
6103,PQ-2545445113,XOM,ProQuest,2021-05-29,Total Exxon Climate Dissent,0.0625750869512558,0.764864981174469,0.1725599467754364
6104,PQ-2546598031,XOM,ProQuest,2021-06-30,Exxonmobil Sell Global Santoprene Business,0.5351631045341492,0.009393957443535328,0.4554429352283478
6105,PQ-2546689009,XOM,ProQuest,2021-06-30,Bidens Sec Shouldnt Let Up On Proxy Firms Iss,0.04193957522511482,0.295438677072525,0.662621796131134
6106,PQ-2546770036,XOM,ProQuest,2021-07-01,Exxon Disavows Remarks After Video Shows,0.0650252029299736,0.11431970074772835,0.8206550478935242
6107,PQ-2546775564,XOM,ProQuest,2021-06-30,Exxon Lobbyist Pressured Lawmakers Remove Climate,0.04464229755103588,0.6216792911291122,0.3336784318089485
6108,PQ-2546868715,XOM,ProQuest,2021-07-01,U S News Exxon Disavows Comments On Climate,0.04447680339217186,0.4307176172733307,0.5248055756092072
6109,PQ-2546868727,XOM,ProQuest,2021-07-01,Bidens Sec Shouldnt Let Up On Proxy Firms,0.03590511530637741,0.11720913648605347,0.8468857407569885
6110,PQ-2547889634,XOM,ProQuest,2021-07-03,Climate Scientists Blame Exxon Lobbyists,0.05951809138059616,0.37051310017704964,0.5699687898159027
6111,PQ-2548036404,XOM,ProQuest,2021-06-04,Tiny High Energy Hedge Fund Forced Change At,0.1482214257121086,0.09405657649040222,0.7577219804128011
6112,PQ-2548654153,XOM,ProQuest,2021-07-06,Exxon Intel Collaborate Shift Constrained Legacy,0.16478305868804455,0.018725094152614474,0.8164918422698975
6113,PQ-2551427202,XOM,ProQuest,2021-07-14,13 4B Oilsands Assets Seen As Candidates Sale,0.14624147365490595,0.069121272303164,0.7846372524897257
6114,PQ-2552837424,XOM,ProQuest,2021-07-19,Zoom Video Five9 Exxon Ibm What Watch When Stock,0.020983862224966288,0.5018546357750893,0.4771615192294121
6115,PQ-2552977943,XOM,ProQuest,2021-07-19,Exxon Turns Company Outsider Fill Cfo Role,0.022199496626853943,0.4609999153763056,0.5168005749583244
6116,PQ-2553162752,XOM,ProQuest,2021-07-20,Business News Exxon Chooses Outsider As Cfo,0.016342898830771446,0.8473940491676331,0.13626299798488617
6117,PQ-2554615739,XOM,ProQuest,2021-07-24,Apple Amazon Tesla Among Giants Set Post Results,0.6447009108960629,0.032047368586063385,0.3232517683257659
6118,PQ-2554827063,XOM,ProQuest,2021-07-25,Apple Tesla Amazon Pfizer Other Stocks Watch This,0.10923131679495175,0.1417178933819135,0.7490508159001669
6119,PQ-2554997421,XOM,ProQuest,2021-07-26,Apple Tesla Amazon Pfizer Other Stocks Watch This,0.10923131679495175,0.1417178933819135,0.7490508159001669
6120,PQ-2555118389,CVX,ProQuest,2021-07-26,Chevron Foe Steven Donziger Found Guilty of Contempt in Ecuador Saga; Ruling marks latest twist in decadeslong legal battle involving disbarred attorney who pursued environmental claims against oil giant,0.09640258550643921,0.11155603267252445,0.7920413911342621
6121,PQ-2555268416,CVX,ProQuest,2021-07-27,U.S. News: Chevron Opponent Donziger Is Convicted of Contempt of Court,0.06605126708745956,0.38513848185539246,0.5488101840019226
6122,PQ-2555298056,XOM,ProQuest,2021-07-27,6 Big Energy Stocks That Offer Yield,0.38092479202896357,0.47024527098983526,0.14882990717887878
6123,PQ-2555496254,XOM,ProQuest,2021-07-28,Sabic Exxonmobil Announce Major Milestone Jv,0.3766074199229479,0.010109947994351387,0.6132826507091522
6124,PQ-2555652642,XOM,ProQuest,2021-07-28,Washingtons Oil Lobby Pivoted On Climate Change,0.05548425763845444,0.4889019752542178,0.4556137795249621
6125,PQ-2555868048,XOM,ProQuest,2021-07-29,Oil Lobby Shifted On Climate Policy Won Few,0.06339467534174521,0.4843495363990466,0.45225578794876736
6126,PQ-2556328099,CVX,ProQuest,2021-07-30,"Exxon, Chevron Report Billions in Profits but Plan to Keep Spending Tight; Despite strong turnaround as some economies recover from the pandemic the oil giants restrain spending to draw back investors",0.5706183067522943,0.4011333677917719,0.028248339891433716
6127,PQ-2556328099,XOM,ProQuest,2021-07-30,Exxon Chevron Report Billions Profits Plan Keep,0.10571187113722165,0.8474452694257101,0.04684284577767054
6128,PQ-2556421016,XOM,ProQuest,2021-07-30,Exxon Downplays Board Shakeup As Earnings Improve,0.09975298121571541,0.41797454468905926,0.4822724461555481
6129,PQ-2556421021,XOM,ProQuest,2021-07-30,Exxon Cant Catch Break Exxonmobil Posted Strong,0.16683169826865196,0.6255760490894318,0.20759221352636814
6130,PQ-2556572801,XOM,ProQuest,2021-07-31,Exxonmobil Swings 4 7Bn Q2 Profit On Higher Oil,0.9081594049930573,0.052212799433618784,0.03962777554988861
6131,PQ-2556654333,CVX,ProQuest,2021-07-31,Major Oil Companies Hold Back Investments,0.7676661809285482,0.20588264365990958,0.026451193417112034
6132,PQ-2556654333,XOM,ProQuest,2021-07-31,Major Oil Companies Hold Back Investments,0.12860346771776676,0.8462592959403992,0.025137262418866158
6133,PQ-2556734051,XOM,ProQuest,2021-07-31,Exchange Heard On Street Exxon Mobils Future,0.2375369630753994,0.5505766719579697,0.21188637148588896
6134,PQ-2558052918,XOM,ProQuest,2021-08-05,Exxon Considers Pledging Net Zero Carbon 2050,0.08470525468389194,0.06194492677847544,0.8533498048782349
6135,PQ-2558340803,XOM,ProQuest,2021-08-06,Exxon Weighs Net Zero Carbon 2050,0.14545857533812523,0.061870017709831394,0.7926714022954305
6136,PQ-2560871917,XOM,ProQuest,2021-08-16,World What Is Future Fossil Fuel Investments,0.10514531144872308,0.07723571732640266,0.8176189661026001
6137,PQ-2561045934,CVX,ProQuest,2021-08-14,"BP Bought Up Exxon Stock. It Slashed Stakes in Apple, Chevron, and Microsoft.",0.10674456506967545,0.39530817543466884,0.49794722100098926
6138,PQ-2561045934,XOM,ProQuest,2021-08-14,Bp Bought Up Exxon Stock Slashed Stakes Apple,0.4367848583497107,0.5032855682075024,0.05992957577109337
6139,PQ-2563474531,CVX,ProQuest,2021-08-23,"Chevron Begins Vaccination Mandates as Covid-19 Roils Oil Fields; The company requires some employees to get vaccinations and is considering broader requirements as the virus infects workers in Gulf of Mexico, Permian Basin",0.038727324455976486,0.6687400937080383,0.2925325483083725
6140,PQ-2563474560,XOM,ProQuest,2021-08-23,Pfizer Climbs Exxon Jumps What Else Is Happening,0.4819762818515301,0.4444553330540657,0.07356841210275888
6141,PQ-2563489576,CVX,ProQuest,2021-08-23,The Chip Shortage Looks Like the Oil Shortage of the 1970s. What It Means for Stocks and the Economy.,0.4061533808708191,0.4876805543899536,0.10616607964038849
6142,PQ-2563489576,XOM,ProQuest,2021-08-23,Chip Shortage Looks Like Oil 1970S What Means,0.2382259014993906,0.44414204731583595,0.3176320120692253
6143,PQ-2563628323,CVX,ProQuest,2021-08-24,U.S. News: Chevron Mandates Vaccinations for Some Workers,0.4061533808708191,0.4876805543899536,0.10616607964038849
6144,PQ-2567798168,XOM,ProQuest,2021-08-31,Companies Like Apple Disney Exxonmobil Are,0.1822335198521614,0.372328944504261,0.44543756544589996
6145,PQ-2568565526,CVX,ProQuest,2021-09-03,"Chevron Girds for Activist Challenge After Exxon's Proxy Battle Defeat; Executives at oil company met recently with Engine No. 1, the hedge fund that waged a successful fight for seats on its rival's board",0.6033601264158884,0.0224044236044089,0.37423543632030487
6146,PQ-2568565526,XOM,ProQuest,2021-09-03,Chevron Girds Activist Challenge After Exxons,0.12550858408212662,0.13662273498872915,0.7378686467806498
6147,PQ-2568685392,XOM,ProQuest,2021-09-06,United States Us Loans Exxon Refinery Oil,0.04427020996809006,0.8427258133888245,0.11300399154424667
6148,PQ-2568692009,XOM,ProQuest,2021-09-03,Biden Warns Corporations Like Apple Disney Exxon,0.17241555079817772,0.20585758239030838,0.6217268705368042
6149,PQ-2568977527,CVX,ProQuest,2021-09-04,EXCHANGE --- Chevron Gears Up For Activist Campaign,0.6152478655179342,0.10593450038383405,0.27881764868895215
6150,PQ-2569703110,XOM,ProQuest,2021-09-07,Heres Bidens Tax Plan That Corporations Like,0.2640533298254013,0.21061626076698303,0.5253304019570351
6151,PQ-2570551111,CVX,ProQuest,2021-09-09,"Shell Weighs Mandating Covid-19 Vaccines for Workers; Other oil producers, including Chevron, already require shots for personnel at some sites",0.5560037195682526,0.32774559780955315,0.11625070869922638
6152,PQ-2571358533,CVX,ProQuest,2021-09-11,"How a Fortune 500 Director Governs Her Own Career—With Help From Diane von Furstenberg; Dambisa Moyo is a Zambian-born economist who serves on the boards of 3M, Chevron and Condé Nast. She relies on a celebrated fashion icon and other advisers for no-nonsense feedback, a diversity of opinions and inspiration.",0.5560037195682526,0.32774559780955315,0.11625070869922638
6153,PQ-2571387612,CVX,ProQuest,2021-09-11,"EXCHANGE --- Personal Board of Directors: Dambisa Moyo --- Director, 3M Co., Chevron Corp., Conde Nast",0.3500710502266884,0.009590748231858015,0.6403382271528244
6154,PQ-2571534991,CVX,ProQuest,2021-09-11,Chevron aims to burnish green cred before investor day; Agreed to eight investment deals in critical run-up,0.38769567012786865,0.011250718496739864,0.6010536551475525
6155,PQ-2571716329,XOM,ProQuest,2021-09-13,United States Doe Authorizes Second Exxon,0.15122674405574799,0.013146664947271347,0.8356266617774963
6156,PQ-2572173826,CVX,ProQuest,2021-09-14,Chevron to Triple Low-Carbon Investment; Oil giant plans to spend $10 billion through 2028 on technologies such as biofuels and hydrogen,0.38769567012786865,0.011250718496739864,0.6010536551475525
6157,PQ-2572173826,XOM,ProQuest,2021-09-14,Chevron Triple Low Carbon Investment Oil Giant,0.5248291343450546,0.012350620236247778,0.46282021701335907
6158,PQ-2572413860,CVX,ProQuest,2021-09-15,Chevron Boosts Green Spending,0.019962720340117812,0.7289179512299597,0.25111933471634984
6159,PQ-2572413860,XOM,ProQuest,2021-09-15,Chevron Boosts Green Spending,0.7190985679626465,0.011181223206222057,0.2697201818227768
6160,PQ-2574785664,XOM,ProQuest,2021-09-22,Vietnam Bright Prospect Continues Vietnams Fdi,0.8456317484378815,0.014238258823752403,0.14013000391423702
6161,PQ-2574802920,XOM,ProQuest,2021-09-21,Conocophillips Bets Big On American Oil,0.6654897034168243,0.1550546313325564,0.17945567270119986
6162,PQ-2576542102,XOM,ProQuest,2021-09-27,Vietnam President Phuc Encourages Us Cooperation,0.7187041640281677,0.009461627341806889,0.2718341648578644
6163,PQ-2576542197,XOM,ProQuest,2021-09-27,Vietnam Wants Become Food Innovation Hub Region,0.4278593137860298,0.015937115531414747,0.556203618645668
6164,PQ-2576621655,XOM,ProQuest,2021-09-27,Gores Guggenheim Kraton Exxon Carnival Pg Amp E,0.46271189488470554,0.049759162589907646,0.4875289620831609
6165,PQ-2576661672,XOM,ProQuest,2021-09-28,Vietnam President Welcomes Leading Us Energy,0.46325695514678955,0.011476208455860615,0.5252668857574463
6166,PQ-2576847305,XOM,ProQuest,2021-09-28,Exxon Chevron Lack Certain Je Ne Sais Quoi,0.31646837542454404,0.143375085045894,0.5401565233866373
6167,PQ-2576914261,XOM,ProQuest,2021-09-28,131 Federal Judges Broke Law Hearing Cases Where,0.027808065260095254,0.5683601158005851,0.4038318225315639
6168,PQ-2577116789,XOM,ProQuest,2021-09-29,United States Yemen Monica Isaac Us Profiting War,0.04532282613217831,0.2354254573583603,0.7192517220973969
6169,PQ-2577278906,CVX,ProQuest,2021-09-29,"Exxon, Chevron Lack A Climate Je ne Sais Quoi",0.009161097928881645,0.9707844257354736,0.02005449216812849
6170,PQ-2577278906,XOM,ProQuest,2021-09-29,Exxon Chevron Lack Climate Je Ne Sais Quoi,0.30292445172866184,0.30659925378859043,0.3904762913783391
6171,PQ-2578102237,XOM,ProQuest,2021-10-01,Exxon Earnings Will Get Boost Higher Oil Natural,0.9500621557235718,0.019322097301483154,0.030615810304880142
6172,PQ-2578159666,CVX,ProQuest,2021-10-01,Chevron Foe Steven Donziger Sentenced to Six Months in Contempt Case; Disbarred attorney was convicted of intentionally violating court orders,0.008906012400984764,0.9659459590911865,0.02514807879924774
6173,PQ-2578182512,XOM,ProQuest,2021-10-01,Why Exxon Other Oil Stocks Are Better Way Play,0.32973524431387585,0.2942046324412028,0.37606014808019
6174,PQ-2578305371,CVX,ProQuest,2021-10-02,U.S. News: Chevron Foe Gets Six Months,0.022243152372539043,0.9135542213916779,0.0642026262357831
6175,PQ-2578587675,XOM,ProQuest,2021-10-03,Exxon Sees Green Gold Algae Based Fuels Skeptics,0.08992925751954317,0.10845124954357743,0.8016195148229599
6176,PQ-2578679903,XOM,ProQuest,2021-10-04,Exxon Sees Green Gold Algae Based Fuels Oil,0.15854528546333313,0.020066046621650457,0.8213886618614197
6177,PQ-2578960594,XOM,ProQuest,2021-10-05,Gms Ev Efforts Win Activist Investors Nod,0.3895848039537668,0.42822151351720095,0.18219368159770966
6178,PQ-2580726701,CVX,ProQuest,2021-10-11,"Chevron Sets Goal of Cutting Carbon Emissions in Operations, but Not for Products; Net-zero goal for 2050 resembles that of other oil producers, as environmentalists push fossil-fuel cutbacks",0.13159941043704748,0.5375293903052807,0.330871157348156
6179,PQ-2580852279,XOM,ProQuest,2021-10-12,Corporate Watch,0.42742493003606796,0.05834272736683488,0.514232374727726
6180,PQ-2580852326,CVX,ProQuest,2021-10-12,Business News: Chevron Aims to Curb Carbon Emissions --- The oil producer had faced pressure from shareholders to cut fossil-fuel pollution,0.30438775196671486,0.39104934548959136,0.30456285923719406
6181,PQ-2580904027,XOM,ProQuest,2021-10-12,Exxonmobiles Efforts Win Recognition 6Th Year,0.5068003386259079,0.009171187411993742,0.48402847722172737
6182,PQ-2581104835,CVX,ProQuest,2021-10-13,Chevron sets new target to cut greenhouse gas emissions,0.07582974657416344,0.01877987738698721,0.9053904175758362
6183,PQ-2581109103,CVX,ProQuest,2021-10-12,Chevron embraces net zero 'aspiration' by 2050,0.04639696795493364,0.9022405445575714,0.05136249680072069
6184,PQ-2582791784,XOM,ProQuest,2021-10-18,Monte Dobson Is Now Exxonmobil Indias Ceo Lead,0.2173394113779068,0.009309947490692139,0.7733506560325623
6185,PQ-2583453438,XOM,ProQuest,2021-10-20,Exxon Debates Abandoning Some Biggest Oil Gas,0.06908665969967842,0.6032916704813639,0.3276216685771942
6186,PQ-2583765526,XOM,ProQuest,2021-10-21,Exxon Debates Scrapping Projects,0.34478480989734334,0.5251677415023247,0.13004745729267597
6187,PQ-2583942109,XOM,ProQuest,2021-10-21,Exxon Chevron Look Attractive After Trailing,0.7563850283622742,0.025419117882847786,0.2181958109140396
6188,PQ-2584161468,XOM,ProQuest,2021-10-22,This Robot Trader Dumped Facebook Bet Big On,0.3000164491434892,0.3234916403889656,0.3764919402698676
6189,PQ-2584868574,XOM,ProQuest,2021-10-23,Exxon Close Two Houston Area Office Towers,0.00767816137522459,0.9679188132286072,0.024403056129813194
6190,PQ-2585787786,XOM,ProQuest,2021-10-26,Time Is Running Out Exxon Mobil Why May Be,0.4628556203097105,0.11186373792588711,0.42528064362704754
6191,PQ-2585814870,XOM,ProQuest,2021-10-26,Elon Musk Is Now More Valuable Than Exxon,0.8340339660644531,0.01711106300354004,0.14885494112968445
6192,PQ-2585981909,XOM,ProQuest,2021-10-26,Teslas Massive Bull Run Has Made Elon Musk Worth,0.3840092420578003,0.027829039841890335,0.5881617665290833
6193,PQ-2586273659,XOM,ProQuest,2021-10-27,Exxonmobil Supports Global Methane Pledge,0.36813753843307495,0.010726706124842167,0.6211357712745667
6194,PQ-2586461222,XOM,ProQuest,2021-10-27,Third Point Has Big Shell Stake Urges Energy,0.3494749963283539,0.1510392352938652,0.4994857559601466
6195,PQ-2586572691,XOM,ProQuest,2021-10-27,Exxon Mobil Will Remain Dividend Aristocrat,0.10379339754581451,0.8640233278274536,0.03218324854969978
6196,PQ-2586915708,CVX,ProQuest,2021-10-28,"Democrats Challenge Big Oil Executives From Shell, Exxon, Chevron Over Climate Policy; Republicans brand hearing as political theater; Democrats contend the oil-and-gas industry covertly resists climate legislation",0.01681481348350644,0.9221698641777039,0.061015285551548004
6197,PQ-2586915708,XOM,ProQuest,2021-10-28,Democrats Challenge Big Oil Executives Shell,0.057058268537124,0.5870720247427622,0.3558696707089742
6198,PQ-2586925859,XOM,ProQuest,2021-10-28,Gm Ford Chrysler Struggles Are Set Continue,0.3227614022791386,0.22366293147206306,0.45357567109167574
6199,PQ-2586963731,XOM,ProQuest,2021-10-28,Exxon Mobil Raised Dividend Ensuring Remains,0.15493416786193848,0.8114221692085266,0.033643707633018494
6200,PQ-2587564891,CVX,ProQuest,2021-10-29,U.S. News: Oil Executives Face Adversarial House Panel,0.06120020430535078,0.796826183795929,0.14197357930243015
6201,PQ-2587564891,XOM,ProQuest,2021-10-29,U S News Oil Executives Face Adversarial House,0.1360216699540615,0.43016552925109863,0.43381278216838837
6202,PQ-2587629444,XOM,ProQuest,2021-10-29,Chevron Swings Profit On Higher Oil Prices Stock,0.939136266708374,0.03751290403306484,0.02335082460194826
6203,PQ-2587697315,XOM,ProQuest,2021-10-29,Exxon Stock Rises After Earnings Beat,0.9550608396530151,0.019760126248002052,0.025178931653499603
6204,PQ-2587697319,CVX,ProQuest,2021-10-29,"Exxon, Chevron Amass Cash as Oil Tops $80 a Barrel; Large oil companies are reporting the strongest quarterly revenue since before the start of the pandemic and pulling back on spending",0.016949987038969994,0.9406180381774902,0.04243199899792671
6205,PQ-2587697319,XOM,ProQuest,2021-10-29,Exxon Chevron Amass Cash As Oil Tops 80 Barrel,0.4708544835448265,0.3321262930209438,0.1970191771785418
6206,PQ-2587948613,XOM,ProQuest,2021-10-29,Exxon Mobils Strategy Be Lean Mean Cash Machine,0.8747465014457703,0.017988603562116623,0.1072649285197258
6207,PQ-2587948614,XOM,ProQuest,2021-10-29,Exxon Chevron Are Flush With Cash Again What They,0.5630429461598396,0.0932595416282614,0.3436975119014581
6208,PQ-2588203870,CVX,ProQuest,2021-10-30,Oil Giants Strike Gusher Of Cash as Demand Rises,0.009498830884695053,0.9654091000556946,0.0250920324275891
6209,PQ-2588203870,XOM,ProQuest,2021-10-30,Oil Giants Strike Gusher Cash As Demand Rises,0.666170577208201,0.2404064703732729,0.09342293938000996
6210,PQ-2589048807,XOM,ProQuest,2021-10-31,Abbvie Exxon Mobil Other Companies That Just,0.9136934280395508,0.03262172359973192,0.053684886544942856
6211,PQ-2589781328,XOM,ProQuest,2021-11-01,Exxons Aim Is Be Lean Cash Machine,0.8353591561317444,0.024020951241254807,0.14061984792351723
6212,PQ-2589875135,XOM,ProQuest,2021-11-01,Climate Talks At Height Energy Crisis What Cop26,0.15367951542139052,0.07045560777187347,0.7758649110794067
6213,PQ-2591158652,XOM,ProQuest,2021-11-02,Exxonmobil Pertamina Evaluate Ccs Indonesia,0.31897733733057976,0.01696274196729064,0.6640599220991135
6214,PQ-2591323713,XOM,ProQuest,2021-11-03,Indonesia Pertamina Exxonmobil Agree Develop Low,0.6804799139499664,0.00852008699439466,0.31099995970726013
6215,PQ-2595338839,XOM,ProQuest,2021-11-10,Robot Trader Bought Paypal Moderna Ditching,0.357684185107549,0.3493414738525947,0.2929743280013402
6216,PQ-2596221483,XOM,ProQuest,2021-11-12,Mark Carney Exxon Mobil Parable Purpose Turning,0.10047044605016708,0.02427165023982525,0.8752579391002655
6217,PQ-2596231912,CVX,ProQuest,2021-11-12,Energy Industry Uses 3-D Printing,0.024222615407779813,0.7246551127173007,0.25112225813791156
6218,PQ-2597902027,XOM,ProQuest,2021-11-16,Exxonmobil Resume Drilling Amid Rising Tensions,0.08734153676778078,0.4651338141411543,0.44752470031380653
6219,PQ-2599235621,XOM,ProQuest,2021-11-19,Exxonmobil Test Drill Results March,0.062264710664749146,0.02332397922873497,0.9144113063812256
6220,PQ-2604805863,XOM,ProQuest,2021-12-01,Exxon Says Can Double Earnings While Expanding,0.5497398525476456,0.01112451869994402,0.4391356408596039
6221,PQ-2604805865,XOM,ProQuest,2021-12-01,Exxon Continue Leaner Spending As Covid 19 Threat,0.22418408592542013,0.3881636764854193,0.387652234484752
6222,PQ-2605034098,XOM,ProQuest,2021-12-02,Exxonmobil Double Earnings Cash Flow Cut,0.8815752565860748,0.01637813588604331,0.10204658098518848
6223,PQ-2605051254,XOM,ProQuest,2021-12-02,Exxon Goes Low Carbon,0.9497413039207458,0.02021729201078415,0.03004135563969612
6224,PQ-2605069697,XOM,ProQuest,2021-12-02,Exxon Maintain Lean Spending,0.44809598475694656,0.3772023469209671,0.17470169626176357
6225,PQ-2605141555,XOM,ProQuest,2021-12-02,Stock Market Is Unhinged Omicron Just One Factor,0.05649507492780685,0.5178754657506943,0.425629436224699
6226,PQ-2605392959,XOM,ProQuest,2021-12-02,Exxonmobil Awarded Block 5 Exploration Rights,0.12689033336937428,0.04860554449260235,0.8245041370391846
6227,PQ-2605729703,XOM,ProQuest,2021-12-04,Exxon Is Boosting Green Credentials,0.41869571059942245,0.2399246133863926,0.34137968719005585
6228,PQ-2605734782,XOM,ProQuest,2021-12-03,Turkey Vows Stop Exxonmobil Drill Off Cyprus,0.062051575630903244,0.6540053486824036,0.2839430868625641
6229,PQ-2606720958,XOM,ProQuest,2021-12-06,Exxon Is Boosting Green Credentials,0.41869571059942245,0.2399246133863926,0.34137968719005585
6230,PQ-2607099772,XOM,ProQuest,2021-12-07,Exxonmobil Targets Net Zero Emissions Permian,0.7112824022769928,0.017632232047617435,0.27108533680438995
6231,PQ-2607496731,XOM,ProQuest,2021-12-08,Exxonmobil Acquires Top Structural Polymers,0.6559841632843018,0.008913538418710232,0.3351023197174072
6232,PQ-2607535783,XOM,ProQuest,2021-12-08,Looking Good Stocks With Big Dividends Heres Our,0.6040697395801544,0.35023070964962244,0.045699598267674446
6233,PQ-2607974000,XOM,ProQuest,2021-12-09,Exxonmobil Sgn Green Investment Set Up Hydrogen,0.7271974980831146,0.008119985926896334,0.2646825313568115
6234,PQ-2608476575,XOM,ProQuest,2021-12-10,Looking Good Stocks With Big Dividends Heres Our,0.6400448630253474,0.06334337467948596,0.29661179333925247
6235,PQ-2608575157,XOM,ProQuest,2021-12-10,Exxonmobil Qatar Energy Sign Cyprus Exploration,0.3161730095744133,0.35995902121067047,0.3238679841160774
6236,PQ-2608875357,XOM,ProQuest,2021-12-11,Best Managed Companies 2021 How They Made Top,0.18952500843442976,0.6777801201678813,0.13269488280639052
6237,PQ-2609209148,XOM,ProQuest,2021-12-13,C Suite Strategies Best Managed Companies 2021,0.19739365624263883,0.6368855205364525,0.16572084510698915
6238,PQ-2609256585,XOM,ProQuest,2021-12-13,Halliburton Talks With Exxon Over Stake Iraqi Oil,0.06172635406255722,0.024843115359544754,0.9134305119514465
6239,PQ-2609284140,XOM,ProQuest,2021-12-13,22 Democrats Hailed As Environmental Champions,0.0383564461953938,0.20032772002741694,0.7613158375024796
6240,PQ-2609540248,XOM,ProQuest,2021-12-14,Exxonmobil Scepter Redefine Methane Detection,0.4893793761730194,0.008736889343708754,0.5018837600946426
6241,PQ-2609720404,XOM,ProQuest,2021-12-13,Halliburton Exxon Talks Stake Iraq Oil Field,0.20881887525320053,0.01262420928105712,0.7785569429397583
6242,PQ-2611570191,XOM,ProQuest,2021-12-20,Exxons New Cfo Takes On Debt Reduction Spending,0.09377313653628032,0.1968085995564858,0.7094183067480723
6243,PQ-2612734337,XOM,ProQuest,2021-12-23,Exxon Mobil Fire At Baytown Texas Refinery,0.020117448642849922,0.7310501337051392,0.24883238971233368
6244,PQ-2613762451,XOM,ProQuest,2021-12-26,Gigantic Stocks Are Reason Worry As Apple,0.10218585282564163,0.09802671521902084,0.7997873723506927
6245,PQ-2614102073,XOM,ProQuest,2021-12-27,Gigantic Stocks Are Reason Worry,0.13887453451752663,0.11332478374242783,0.7478006482124329
6246,PQ-2614291124,XOM,ProQuest,2021-12-27,After His Wifes Exxonmobil Sale Led Stock Act,0.02289029707511266,0.7133912046750387,0.26371853053569794
6247,PQ-2614816757,XOM,ProQuest,2021-12-29,Thailand Esso Tris Rating Affirms Company On At,0.7084256696204344,0.20824469656993946,0.08332963101565838
6248,PQ-2615479089,XOM,ProQuest,2021-12-31,Exxons Sec Filing Suggests Earnings Will Be,0.9194039106369019,0.06021793931722641,0.02037818916141987
